venue,innings,batting_team,bowling_team,runs_6overs,wickets,avg_rating_bats,avg_rating_bowls
M Chinnaswamy Stadium,2,Chennai Super Kings,Royal Challengers Bangalore,55,37,8.125,8.625
Rajiv Gandhi International Stadium,1,Sunrisers Hyderabad,Punjab Kings,37,37,8.0,8.0
Rajiv Gandhi International Stadium,2,Punjab Kings,Sunrisers Hyderabad,44,36,8.5,8.833333333333334
Arun Jaitley Stadium,1,Delhi Capitals,Kolkata Knight Riders,57,36,8.625,8.9
Arun Jaitley Stadium,2,Kolkata Knight Riders,Delhi Capitals,51,36,8.375,8.375
Maharashtra Cricket Association Stadium,1,Chennai Super Kings,Mumbai Indians,51,36,8.0,8.9375
Maharashtra Cricket Association Stadium,2,Mumbai Indians,Chennai Super Kings,50,38,8.625,8.5625
Sawai Mansingh Stadium,1,Sunrisers Hyderabad,Rajasthan Royals,39,36,8.083333333333334,9.375
Sawai Mansingh Stadium,2,Rajasthan Royals,Sunrisers Hyderabad,43,36,8.25,8.75
M Chinnaswamy Stadium,1,Royal Challengers Bangalore,Kolkata Knight Riders,40,37,8.375,9.125
M Chinnaswamy Stadium,2,Kolkata Knight Riders,Royal Challengers Bangalore,51,38,9.125,8.916666666666666
Maharashtra Cricket Association Stadium,1,Chennai Super Kings,Delhi Capitals,56,36,8.25,8.375
Maharashtra Cricket Association Stadium,2,Delhi Capitals,Chennai Super Kings,59,37,8.1875,8.833333333333334
M Chinnaswamy Stadium,1,Royal Challengers Bangalore,Mumbai Indians,43,37,8.375,9.25
M Chinnaswamy Stadium,2,Mumbai Indians,Royal Challengers Bangalore,40,40,8.05,8.833333333333334
Arun Jaitley Stadium,1,Delhi Capitals,Rajasthan Royals,62,36,8.25,9.3
Arun Jaitley Stadium,2,Rajasthan Royals,Delhi Capitals,79,37,8.375,8.7
Eden Gardens,1,Chennai Super Kings,Kolkata Knight Riders,57,36,8.333333333333334,9.125
Eden Gardens,2,Kolkata Knight Riders,Chennai Super Kings,56,38,8.6875,8.833333333333334
Holkar Cricket Stadium,1,Punjab Kings,Mumbai Indians,49,38,8.5,8.75
Holkar Cricket Stadium,2,Mumbai Indians,Punjab Kings,39,37,8.5,8.8125
Maharashtra Cricket Association Stadium,1,Royal Challengers Bangalore,Chennai Super Kings,47,37,8.166666666666666,8.333333333333334
Maharashtra Cricket Association Stadium,2,Chennai Super Kings,Royal Challengers Bangalore,42,36,8.0,8.916666666666666
Rajiv Gandhi International Stadium,1,Delhi Capitals,Sunrisers Hyderabad,60,37,8.083333333333334,9.125
Rajiv Gandhi International Stadium,2,Sunrisers Hyderabad,Delhi Capitals,61,38,8.375,8.375
Wankhede Stadium,1,Mumbai Indians,Kolkata Knight Riders,56,36,8.625,8.85
Wankhede Stadium,2,Kolkata Knight Riders,Mumbai Indians,47,37,8.3125,8.75
Holkar Cricket Stadium,1,Rajasthan Royals,Punjab Kings,45,36,8.1875,8.8125
Holkar Cricket Stadium,2,Punjab Kings,Rajasthan Royals,34,38,8.375,9.0
Rajiv Gandhi International Stadium,1,Sunrisers Hyderabad,Royal Challengers Bangalore,38,38,8.083333333333334,8.625
Rajiv Gandhi International Stadium,2,Royal Challengers Bangalore,Sunrisers Hyderabad,55,37,8.166666666666666,9.125
Sawai Mansingh Stadium,1,Rajasthan Royals,Punjab Kings,63,37,8.416666666666666,8.8125
Sawai Mansingh Stadium,2,Punjab Kings,Rajasthan Royals,33,37,8.15,9.0
Eden Gardens,1,Mumbai Indians,Kolkata Knight Riders,47,36,8.416666666666666,8.8
Eden Gardens,2,Kolkata Knight Riders,Mumbai Indians,47,36,8.625,8.9375
Arun Jaitley Stadium,1,Delhi Capitals,Sunrisers Hyderabad,38,36,8.0625,9.125
Arun Jaitley Stadium,2,Sunrisers Hyderabad,Delhi Capitals,51,36,8.083333333333334,8.625
Sawai Mansingh Stadium,1,Chennai Super Kings,Rajasthan Royals,55,40,8.0,9.0
Sawai Mansingh Stadium,2,Rajasthan Royals,Chennai Super Kings,57,37,8.375,7.875
Holkar Cricket Stadium,1,Kolkata Knight Riders,Punjab Kings,59,36,8.833333333333334,8.9
Holkar Cricket Stadium,2,Punjab Kings,Kolkata Knight Riders,58,37,8.416666666666666,8.625
Arun Jaitley Stadium,1,Delhi Capitals,Royal Challengers Bangalore,44,38,8.0625,8.916666666666666
Arun Jaitley Stadium,2,Royal Challengers Bangalore,Delhi Capitals,58,37,8.0625,8.1875
Maharashtra Cricket Association Stadium,1,Sunrisers Hyderabad,Chennai Super Kings,29,37,8.083333333333334,8.5
Maharashtra Cricket Association Stadium,2,Chennai Super Kings,Sunrisers Hyderabad,53,36,7.75,9.375
Wankhede Stadium,1,Mumbai Indians,Rajasthan Royals,51,39,8.625,9.0
Wankhede Stadium,2,Rajasthan Royals,Mumbai Indians,51,39,8.25,8.9375
Holkar Cricket Stadium,1,Punjab Kings,Royal Challengers Bangalore,47,36,8.25,8.833333333333334
Holkar Cricket Stadium,2,Royal Challengers Bangalore,Punjab Kings,66,37,8.125,8.9375
Eden Gardens,1,Rajasthan Royals,Kolkata Knight Riders,68,37,8.583333333333334,8.6875
Eden Gardens,2,Kolkata Knight Riders,Rajasthan Royals,51,37,8.625,8.833333333333334
Wankhede Stadium,1,Mumbai Indians,Punjab Kings,60,37,8.3,8.75
Wankhede Stadium,2,Punjab Kings,Mumbai Indians,57,36,8.333333333333334,8.9375
M Chinnaswamy Stadium,1,Royal Challengers Bangalore,Sunrisers Hyderabad,44,36,8.0625,9.0
M Chinnaswamy Stadium,2,Sunrisers Hyderabad,Royal Challengers Bangalore,56,36,8.083333333333334,8.6875
Arun Jaitley Stadium,1,Delhi Capitals,Chennai Super Kings,39,38,8.0,8.6875
Arun Jaitley Stadium,2,Chennai Super Kings,Delhi Capitals,44,36,7.75,8.1875
Sawai Mansingh Stadium,1,Rajasthan Royals,Royal Challengers Bangalore,45,36,8.166666666666666,8.6875
Sawai Mansingh Stadium,2,Royal Challengers Bangalore,Rajasthan Royals,55,36,8.166666666666666,9.0
Rajiv Gandhi International Stadium,1,Sunrisers Hyderabad,Kolkata Knight Riders,60,40,7.875,8.8
Rajiv Gandhi International Stadium,2,Kolkata Knight Riders,Sunrisers Hyderabad,66,39,8.833333333333334,9.125
Arun Jaitley Stadium,1,Delhi Capitals,Mumbai Indians,46,37,8.0625,8.8125
Arun Jaitley Stadium,2,Mumbai Indians,Delhi Capitals,57,38,8.5,8.15
Maharashtra Cricket Association Stadium,1,Punjab Kings,Chennai Super Kings,29,37,8.05,9.25
Maharashtra Cricket Association Stadium,2,Chennai Super Kings,Punjab Kings,33,38,8.2,8.75
Wankhede Stadium,1,Sunrisers Hyderabad,Chennai Super Kings,47,36,7.8,8.833333333333334
Wankhede Stadium,2,Chennai Super Kings,Sunrisers Hyderabad,33,37,8.05,9.0
Eden Gardens,1,Kolkata Knight Riders,Rajasthan Royals,46,39,8.4,9.333333333333334
Eden Gardens,2,Rajasthan Royals,Kolkata Knight Riders,51,37,8.25,9.0
Eden Gardens,1,Sunrisers Hyderabad,Kolkata Knight Riders,45,38,8.375,8.6875
Eden Gardens,2,Kolkata Knight Riders,Sunrisers Hyderabad,67,36,8.75,8.5
Wankhede Stadium,1,Sunrisers Hyderabad,Chennai Super Kings,42,39,7.75,8.833333333333334
Wankhede Stadium,2,Chennai Super Kings,Sunrisers Hyderabad,35,37,8.333333333333334,9.5
Arun Jaitley Stadium,1,Mumbai Indians,Delhi Capitals,57,37,8.25,9.0
Arun Jaitley Stadium,2,Delhi Capitals,Mumbai Indians,48,36,8.375,8.5
Eden Gardens,1,Royal Challengers Bangalore,Kolkata Knight Riders,42,38,8.0,8.5
Eden Gardens,2,Kolkata Knight Riders,Royal Challengers Bangalore,37,36,8.55,8.833333333333334
Sawai Mansingh Stadium,1,Mumbai Indians,Rajasthan Royals,46,37,8.416666666666666,9.3
Sawai Mansingh Stadium,2,Rajasthan Royals,Mumbai Indians,60,36,8.083333333333334,8.8
Arun Jaitley Stadium,1,Punjab Kings,Delhi Capitals,50,36,8.25,8.583333333333334
Arun Jaitley Stadium,2,Delhi Capitals,Punjab Kings,60,36,8.083333333333334,8.6
Rajiv Gandhi International Stadium,1,Kolkata Knight Riders,Sunrisers Hyderabad,61,37,8.625,9.0
Rajiv Gandhi International Stadium,2,Sunrisers Hyderabad,Kolkata Knight Riders,72,39,8.5,8.6
M Chinnaswamy Stadium,1,Royal Challengers Bangalore,Chennai Super Kings,49,37,8.166666666666666,8.75
M Chinnaswamy Stadium,2,Chennai Super Kings,Royal Challengers Bangalore,32,37,8.0,9.333333333333334
Sawai Mansingh Stadium,1,Rajasthan Royals,Delhi Capitals,52,36,8.125,9.166666666666666
Sawai Mansingh Stadium,2,Delhi Capitals,Rajasthan Royals,59,36,8.375,9.3
MA Chidambaram Stadium,1,Sunrisers Hyderabad,Chennai Super Kings,54,38,8.333333333333334,8.375
MA Chidambaram Stadium,2,Chennai Super Kings,Sunrisers Hyderabad,49,36,8.333333333333334,9.125
M Chinnaswamy Stadium,1,Royal Challengers Bangalore,Punjab Kings,70,39,8.166666666666666,8.5
M Chinnaswamy Stadium,2,Punjab Kings,Royal Challengers Bangalore,68,39,8.416666666666666,8.9375
Eden Gardens,1,Kolkata Knight Riders,Rajasthan Royals,32,36,8.125,8.583333333333334
Eden Gardens,2,Rajasthan Royals,Kolkata Knight Riders,55,36,8.083333333333334,8.5
MA Chidambaram Stadium,1,Mumbai Indians,Chennai Super Kings,45,37,8.333333333333334,8.375
MA Chidambaram Stadium,2,Chennai Super Kings,Mumbai Indians,40,36,7.95,9.0
Sawai Mansingh Stadium,1,Sunrisers Hyderabad,Rajasthan Royals,51,36,8.0,8.6875
Sawai Mansingh Stadium,2,Rajasthan Royals,Sunrisers Hyderabad,60,36,8.125,8.8
Arun Jaitley Stadium,1,Delhi Capitals,Royal Challengers Bangalore,59,36,8.083333333333334,8.9375
Arun Jaitley Stadium,2,Royal Challengers Bangalore,Delhi Capitals,64,36,8.166666666666666,8.6875
Eden Gardens,1,Kolkata Knight Riders,Mumbai Indians,50,36,8.5,9.125
Eden Gardens,2,Mumbai Indians,Kolkata Knight Riders,41,36,8.4375,8.5
Rajiv Gandhi International Stadium,1,Sunrisers Hyderabad,Punjab Kings,77,39,8.5,9.0625
Rajiv Gandhi International Stadium,2,Punjab Kings,Sunrisers Hyderabad,44,39,8.416666666666666,9.0
M Chinnaswamy Stadium,1,Royal Challengers Bangalore,Rajasthan Royals,62,31,7.9375,8.55
M Chinnaswamy Stadium,2,Rajasthan Royals,Royal Challengers Bangalore,41,20,8.125,8.6875
MA Chidambaram Stadium,1,Chennai Super Kings,Delhi Capitals,27,37,8.333333333333334,9.0
MA Chidambaram Stadium,2,Delhi Capitals,Chennai Super Kings,59,36,8.0625,8.375
Wankhede Stadium,1,Mumbai Indians,Sunrisers Hyderabad,44,37,8.416666666666666,8.875
Wankhede Stadium,2,Sunrisers Hyderabad,Mumbai Indians,59,37,8.125,9.0
Punjab Cricket Association IS Bindra Stadium,1,Punjab Kings,Kolkata Knight Riders,41,36,8.3125,8.5
Punjab Cricket Association IS Bindra Stadium,2,Kolkata Knight Riders,Punjab Kings,62,36,8.5,9.125
Arun Jaitley Stadium,1,Rajasthan Royals,Delhi Capitals,30,37,7.958333333333333,9.333333333333334
Arun Jaitley Stadium,2,Delhi Capitals,Rajasthan Royals,46,36,8.0625,8.45
M Chinnaswamy Stadium,1,Sunrisers Hyderabad,Royal Challengers Bangalore,52,36,8.333333333333334,8.916666666666666
M Chinnaswamy Stadium,2,Royal Challengers Bangalore,Sunrisers Hyderabad,49,40,8.0,8.833333333333334
Punjab Cricket Association IS Bindra Stadium,1,Chennai Super Kings,Punjab Kings,42,37,8.333333333333334,8.75
Punjab Cricket Association IS Bindra Stadium,2,Punjab Kings,Chennai Super Kings,68,38,8.5,8.583333333333334
Wankhede Stadium,1,Kolkata Knight Riders,Mumbai Indians,49,37,8.5,9.15
Wankhede Stadium,2,Mumbai Indians,Kolkata Knight Riders,46,38,8.25,8.625
MA Chidambaram Stadium,1,Chennai Super Kings,Mumbai Indians,32,37,8.25,8.9
MA Chidambaram Stadium,2,Mumbai Indians,Chennai Super Kings,44,37,8.375,8.375
Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,1,Sunrisers Hyderabad,Delhi Capitals,54,36,8.333333333333334,9.333333333333334
Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,2,Delhi Capitals,Sunrisers Hyderabad,55,37,8.375,8.875
Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,1,Delhi Capitals,Chennai Super Kings,41,37,8.25,8.25
Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,2,Chennai Super Kings,Delhi Capitals,42,36,8.25,9.333333333333334
Rajiv Gandhi International Stadium,1,Mumbai Indians,Chennai Super Kings,45,37,8.375,8.25
Rajiv Gandhi International Stadium,2,Chennai Super Kings,Mumbai Indians,53,37,8.333333333333334,9.4375
Sheikh Zayed Stadium,1,Mumbai Indians,Chennai Super Kings,51,38,8.1875,9.125
Sheikh Zayed Stadium,2,Chennai Super Kings,Mumbai Indians,37,38,8.0,9.0
Dubai International Cricket Stadium,1,Delhi Capitals,Punjab Kings,23,37,8.0,8.333333333333334
Dubai International Cricket Stadium,2,Punjab Kings,Delhi Capitals,35,38,8.25,9.1875
Dubai International Cricket Stadium,1,Royal Challengers Bangalore,Sunrisers Hyderabad,53,40,8.125,8.6
Dubai International Cricket Stadium,2,Sunrisers Hyderabad,Royal Challengers Bangalore,48,38,8.333333333333334,9.333333333333334
Sharjah Cricket Stadium,1,Rajasthan Royals,Chennai Super Kings,54,37,8.0,9.0
Sharjah Cricket Stadium,2,Chennai Super Kings,Rajasthan Royals,53,37,8.0,9.0
Sheikh Zayed Stadium,1,Mumbai Indians,Kolkata Knight Riders,59,38,8.416666666666666,8.8125
Sheikh Zayed Stadium,2,Kolkata Knight Riders,Mumbai Indians,33,36,8.3125,8.75
Dubai International Cricket Stadium,1,Delhi Capitals,Chennai Super Kings,36,37,8.375,8.666666666666666
Dubai International Cricket Stadium,2,Chennai Super Kings,Delhi Capitals,34,37,8.166666666666666,8.75
Dubai International Cricket Stadium,1,Punjab Kings,Royal Challengers Bangalore,50,38,8.375,9.333333333333334
Dubai International Cricket Stadium,2,Royal Challengers Bangalore,Punjab Kings,40,40,8.05,8.333333333333334
Sheikh Zayed Stadium,1,Sunrisers Hyderabad,Kolkata Knight Riders,40,36,8.333333333333334,9.083333333333334
Sheikh Zayed Stadium,2,Kolkata Knight Riders,Sunrisers Hyderabad,52,37,8.3125,8.5
Sharjah Cricket Stadium,1,Punjab Kings,Rajasthan Royals,60,38,8.375,9.0
Sharjah Cricket Stadium,2,Rajasthan Royals,Punjab Kings,69,41,8.416666666666666,8.25
Dubai International Cricket Stadium,1,Kolkata Knight Riders,Rajasthan Royals,42,38,8.583333333333334,8.75
Dubai International Cricket Stadium,2,Rajasthan Royals,Kolkata Knight Riders,39,37,8.375,9.083333333333334
Sheikh Zayed Stadium,1,Sunrisers Hyderabad,Delhi Capitals,38,36,8.5,8.875
Sheikh Zayed Stadium,2,Delhi Capitals,Sunrisers Hyderabad,34,36,8.083333333333334,8.5
Dubai International Cricket Stadium,1,Royal Challengers Bangalore,Mumbai Indians,59,37,8.125,8.75
Dubai International Cricket Stadium,2,Mumbai Indians,Royal Challengers Bangalore,35,37,8.375,8.666666666666666
Sheikh Zayed Stadium,1,Mumbai Indians,Punjab Kings,41,38,8.375,8.5
Sheikh Zayed Stadium,2,Punjab Kings,Mumbai Indians,41,37,8.25,9.125
Dubai International Cricket Stadium,1,Sunrisers Hyderabad,Chennai Super Kings,42,38,8.333333333333334,8.666666666666666
Dubai International Cricket Stadium,2,Chennai Super Kings,Sunrisers Hyderabad,36,38,7.9375,8.5
Sheikh Zayed Stadium,1,Rajasthan Royals,Royal Challengers Bangalore,38,36,8.3,8.5625
Sheikh Zayed Stadium,2,Royal Challengers Bangalore,Rajasthan Royals,50,36,8.083333333333334,9.0
Sharjah Cricket Stadium,1,Delhi Capitals,Kolkata Knight Riders,57,36,8.375,8.8125
Sharjah Cricket Stadium,2,Kolkata Knight Riders,Delhi Capitals,59,37,8.583333333333334,8.7
Dubai International Cricket Stadium,1,Punjab Kings,Chennai Super Kings,46,36,8.375,8.666666666666666
Dubai International Cricket Stadium,2,Chennai Super Kings,Punjab Kings,60,38,8.25,8.25
Sharjah Cricket Stadium,1,Mumbai Indians,Sunrisers Hyderabad,48,37,8.375,8.5
Sharjah Cricket Stadium,2,Sunrisers Hyderabad,Mumbai Indians,56,37,8.333333333333334,9.125
Dubai International Cricket Stadium,1,Delhi Capitals,Royal Challengers Bangalore,63,36,8.375,8.5625
Dubai International Cricket Stadium,2,Royal Challengers Bangalore,Delhi Capitals,43,38,8.125,8.9
Sheikh Zayed Stadium,1,Mumbai Indians,Rajasthan Royals,57,38,8.416666666666666,8.5
Sheikh Zayed Stadium,2,Rajasthan Royals,Mumbai Indians,31,36,8.2,9.0
Sheikh Zayed Stadium,1,Kolkata Knight Riders,Chennai Super Kings,52,39,8.333333333333334,8.666666666666666
Sheikh Zayed Stadium,2,Chennai Super Kings,Kolkata Knight Riders,54,37,8.0,8.875
Dubai International Cricket Stadium,1,Sunrisers Hyderabad,Punjab Kings,58,38,8.5,8.583333333333334
Dubai International Cricket Stadium,2,Punjab Kings,Sunrisers Hyderabad,45,36,8.1875,8.5
Sharjah Cricket Stadium,1,Delhi Capitals,Rajasthan Royals,51,39,8.05,8.6875
Sharjah Cricket Stadium,2,Rajasthan Royals,Delhi Capitals,41,38,8.333333333333334,8.875
Sheikh Zayed Stadium,1,Kolkata Knight Riders,Punjab Kings,25,36,8.125,8.666666666666666
Sheikh Zayed Stadium,2,Punjab Kings,Kolkata Knight Riders,47,36,8.375,8.5
Dubai International Cricket Stadium,1,Royal Challengers Bangalore,Chennai Super Kings,36,41,8.083333333333334,8.666666666666666
Dubai International Cricket Stadium,2,Chennai Super Kings,Royal Challengers Bangalore,26,37,7.9375,8.875
Dubai International Cricket Stadium,1,Sunrisers Hyderabad,Rajasthan Royals,26,36,8.333333333333334,9.0
Dubai International Cricket Stadium,2,Rajasthan Royals,Sunrisers Hyderabad,36,36,8.4,8.5
Sheikh Zayed Stadium,1,Delhi Capitals,Mumbai Indians,46,38,8.0625,9.125
Sheikh Zayed Stadium,2,Mumbai Indians,Delhi Capitals,44,37,8.25,9.125
Sharjah Cricket Stadium,1,Royal Challengers Bangalore,Kolkata Knight Riders,47,36,8.125,8.833333333333334
Sharjah Cricket Stadium,2,Kolkata Knight Riders,Royal Challengers Bangalore,43,38,8.0,8.875
Dubai International Cricket Stadium,1,Chennai Super Kings,Sunrisers Hyderabad,44,37,8.0,8.833333333333334
Dubai International Cricket Stadium,2,Sunrisers Hyderabad,Chennai Super Kings,40,38,8.125,9.0
Dubai International Cricket Stadium,1,Delhi Capitals,Rajasthan Royals,47,41,8.0625,8.75
Dubai International Cricket Stadium,2,Rajasthan Royals,Delhi Capitals,50,36,8.4375,8.875
Sharjah Cricket Stadium,1,Royal Challengers Bangalore,Punjab Kings,57,38,8.083333333333334,8.5
Sharjah Cricket Stadium,2,Punjab Kings,Royal Challengers Bangalore,56,37,8.375,8.6875
Sheikh Zayed Stadium,1,Kolkata Knight Riders,Mumbai Indians,33,40,8.125,9.5
Sheikh Zayed Stadium,2,Mumbai Indians,Kolkata Knight Riders,51,36,8.25,8.625
Sharjah Cricket Stadium,1,Chennai Super Kings,Delhi Capitals,39,37,8.166666666666666,8.75
Sharjah Cricket Stadium,2,Delhi Capitals,Chennai Super Kings,41,36,8.0625,8.666666666666666
Dubai International Cricket Stadium,1,Rajasthan Royals,Royal Challengers Bangalore,52,40,8.25,8.875
Dubai International Cricket Stadium,2,Royal Challengers Bangalore,Rajasthan Royals,47,38,8.083333333333334,9.0
Sheikh Zayed Stadium,1,Kolkata Knight Riders,Sunrisers Hyderabad,48,36,8.5,8.5
Sheikh Zayed Stadium,2,Sunrisers Hyderabad,Kolkata Knight Riders,58,37,8.0,8.6875
Dubai International Cricket Stadium,1,Mumbai Indians,Punjab Kings,43,37,8.3,8.666666666666666
Dubai International Cricket Stadium,2,Punjab Kings,Mumbai Indians,51,37,8.416666666666666,9.5
Sheikh Zayed Stadium,1,Chennai Super Kings,Rajasthan Royals,43,36,8.0,8.375
Sheikh Zayed Stadium,2,Rajasthan Royals,Chennai Super Kings,31,36,8.4,8.75
Dubai International Cricket Stadium,1,Delhi Capitals,Punjab Kings,53,38,8.083333333333334,8.5
Dubai International Cricket Stadium,2,Punjab Kings,Delhi Capitals,57,39,8.3,8.7
Sheikh Zayed Stadium,1,Kolkata Knight Riders,Royal Challengers Bangalore,17,37,7.958333333333333,8.833333333333334
Sheikh Zayed Stadium,2,Royal Challengers Bangalore,Kolkata Knight Riders,44,38,8.125,8.5
Dubai International Cricket Stadium,1,Rajasthan Royals,Sunrisers Hyderabad,47,37,8.25,8.5
Dubai International Cricket Stadium,2,Sunrisers Hyderabad,Rajasthan Royals,58,39,8.1875,8.375
Sharjah Cricket Stadium,1,Chennai Super Kings,Mumbai Indians,24,38,7.892857142857143,9.5
Sharjah Cricket Stadium,2,Mumbai Indians,Chennai Super Kings,52,36,8.375,8.5
Sheikh Zayed Stadium,1,Kolkata Knight Riders,Delhi Capitals,36,36,8.125,8.75
Sheikh Zayed Stadium,2,Delhi Capitals,Kolkata Knight Riders,36,39,7.9375,8.5
Dubai International Cricket Stadium,1,Punjab Kings,Sunrisers Hyderabad,47,36,8.333333333333334,8.5
Dubai International Cricket Stadium,2,Sunrisers Hyderabad,Punjab Kings,52,38,8.5,8.666666666666666
Sheikh Zayed Stadium,1,Mumbai Indians,Rajasthan Royals,59,40,8.5,8.5
Sheikh Zayed Stadium,2,Rajasthan Royals,Mumbai Indians,55,37,8.25,9.125
Dubai International Cricket Stadium,1,Royal Challengers Bangalore,Chennai Super Kings,46,39,8.083333333333334,8.5
Dubai International Cricket Stadium,2,Chennai Super Kings,Royal Challengers Bangalore,48,36,8.125,8.6875
Sharjah Cricket Stadium,1,Kolkata Knight Riders,Punjab Kings,54,37,8.0,8.666666666666666
Sharjah Cricket Stadium,2,Punjab Kings,Kolkata Knight Riders,36,36,8.25,8.5
Dubai International Cricket Stadium,1,Sunrisers Hyderabad,Delhi Capitals,77,36,8.5,9.125
Dubai International Cricket Stadium,2,Delhi Capitals,Sunrisers Hyderabad,54,39,8.0,8.833333333333334
Sheikh Zayed Stadium,1,Royal Challengers Bangalore,Mumbai Indians,54,36,8.0,9.125
Sheikh Zayed Stadium,2,Mumbai Indians,Royal Challengers Bangalore,45,37,8.5,9.0
Dubai International Cricket Stadium,1,Kolkata Knight Riders,Chennai Super Kings,48,36,8.125,8.75
Dubai International Cricket Stadium,2,Chennai Super Kings,Kolkata Knight Riders,44,37,7.875,8.6
Sheikh Zayed Stadium,1,Punjab Kings,Rajasthan Royals,53,40,8.333333333333334,8.583333333333334
Sheikh Zayed Stadium,2,Rajasthan Royals,Punjab Kings,66,36,8.25,8.5
Sharjah Cricket Stadium,1,Royal Challengers Bangalore,Sunrisers Hyderabad,30,37,8.0625,8.5
Sharjah Cricket Stadium,2,Sunrisers Hyderabad,Royal Challengers Bangalore,58,40,8.333333333333334,8.875
Sheikh Zayed Stadium,1,Royal Challengers Bangalore,Delhi Capitals,40,37,8.0,8.875
Sheikh Zayed Stadium,2,Delhi Capitals,Royal Challengers Bangalore,53,36,8.25,8.625
Sheikh Zayed Stadium,1,Punjab Kings,Chennai Super Kings,53,36,8.416666666666666,8.75
Sheikh Zayed Stadium,2,Chennai Super Kings,Punjab Kings,57,38,8.125,8.25
Dubai International Cricket Stadium,1,Kolkata Knight Riders,Rajasthan Royals,55,36,8.333333333333334,8.6875
Dubai International Cricket Stadium,2,Rajasthan Royals,Kolkata Knight Riders,41,38,8.214285714285714,8.583333333333334
Dubai International Cricket Stadium,1,Delhi Capitals,Mumbai Indians,22,37,8.0625,9.0
Dubai International Cricket Stadium,2,Mumbai Indians,Delhi Capitals,38,36,8.375,8.875
Sharjah Cricket Stadium,1,Mumbai Indians,Sunrisers Hyderabad,48,36,8.375,8.833333333333334
Sharjah Cricket Stadium,2,Sunrisers Hyderabad,Mumbai Indians,56,38,8.5,8.75
Dubai International Cricket Stadium,1,Mumbai Indians,Delhi Capitals,63,37,8.416666666666666,8.9
Dubai International Cricket Stadium,2,Delhi Capitals,Mumbai Indians,32,38,8.041666666666666,9.5
Sheikh Zayed Stadium,1,Royal Challengers Bangalore,Sunrisers Hyderabad,32,37,8.125,8.5
Sheikh Zayed Stadium,2,Sunrisers Hyderabad,Royal Challengers Bangalore,48,40,7.875,8.666666666666666
Sheikh Zayed Stadium,1,Delhi Capitals,Sunrisers Hyderabad,65,37,8.125,8.833333333333334
Sheikh Zayed Stadium,2,Sunrisers Hyderabad,Delhi Capitals,49,39,8.0,8.875
Dubai International Cricket Stadium,1,Delhi Capitals,Mumbai Indians,41,36,7.95,9.125
Dubai International Cricket Stadium,2,Mumbai Indians,Delhi Capitals,61,36,8.416666666666666,8.9
MA Chidambaram Stadium,1,Mumbai Indians,Royal Challengers Bangalore,41,36,8.5,8.083333333333334
MA Chidambaram Stadium,2,Royal Challengers Bangalore,Mumbai Indians,46,39,7.9375,9.125
Wankhede Stadium,1,Chennai Super Kings,Delhi Capitals,33,37,8.125,8.375
Wankhede Stadium,2,Delhi Capitals,Chennai Super Kings,65,36,8.375,8.666666666666666
MA Chidambaram Stadium,1,Kolkata Knight Riders,Sunrisers Hyderabad,50,36,8.125,9.0
MA Chidambaram Stadium,2,Sunrisers Hyderabad,Kolkata Knight Riders,35,36,8.375,8.5625
